Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR11933296,2020-06-11 09:51:40,2020-06-05 11:27:12,50484093,2559933369,0,50,962,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933296/SRR11933296.lite.1,SRX8478870,L597,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778813,SAMN15145337,simple,4577,Zea mays,SI273_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,8BA64863FA997849109587374A57700B,F1A32F6C69DC07A4F85BD4097C2DFFFB
SRR11933295,2020-06-11 09:51:40,2020-06-05 11:28:15,51966755,2603076312,0,50,1381,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933295/SRR11933295.lite.1,SRX8478871,L598,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778814,SAMN15145338,simple,4577,Zea mays,SI273_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,13A61A3DD824BC99747F0843AA43DE69,AA798814686C5FE1FD919F2F1FFD1E5E
SRR11933294,2020-06-11 09:51:40,2020-06-05 11:23:27,31804558,1618756605,0,50,554,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933294/SRR11933294.lite.1,SRX8478872,L599,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778815,SAMN15145339,simple,4577,Zea mays,SI273_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,2D1E1C7E68D7FF23E3979A4D8A200F93,41D754F8C2BC196C39DADAF203BB1B1D
SRR11933293,2020-06-11 09:51:40,2020-06-05 11:29:21,65376220,3319786209,0,50,1178,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933293/SRR11933293.lite.1,SRX8478873,L600,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778818,SAMN15145340,simple,4577,Zea mays,SW92E114_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,6EFCD56743C0FA27E56FD11F5AF5DBED,CDC1B2080CAB3F5F170C7E3182F32551
SRR11933290,2020-06-11 09:51:41,2020-06-05 11:27:49,38653288,1934876482,0,50,1034,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933290/SRR11933290.lite.1,SRX8478876,L601,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778819,SAMN15145341,simple,4577,Zea mays,SW92E114_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,BE4F0A2DA659E315328D0212BD63FBAD,D9D37BB8E906A3BF9CAD64DD23FBD3EC
SRR11933289,2020-06-11 09:51:41,2020-06-05 11:24:42,31237200,1590086450,0,50,584,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933289/SRR11933289.lite.1,SRX8478877,L602,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778820,SAMN15145342,simple,4577,Zea mays,SW92E114_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,1254C2BD07C3F6C4D4B0BA8B8A81399A,2AB6378D1A4444537FCDCEA25FF919BD
SRR11933288,2020-06-11 09:51:41,2020-06-05 11:26:03,47423440,2098445416,0,44,1284,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933288/SRR11933288.lite.1,SRX8478878,L603,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778821,SAMN15145343,simple,4577,Zea mays,SY1032_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,B7781940C2252ADE3A39AE1B6E589F39,7C5B707E9E0ECFF1E9E86F45191F1F16
SRR11933287,2020-06-11 09:51:41,2020-06-05 11:30:14,65583450,3223269959,0,49,1969,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933287/SRR11933287.lite.1,SRX8478879,L604,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778824,SAMN15145344,simple,4577,Zea mays,SY1032_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,0F24665D31B981D0E438225E81E13379,0BFFFF5ECB524841DAFC8652B772CC79
SRR11933286,2020-06-11 09:51:41,2020-06-05 11:18:25,13371503,631008059,0,47,414,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933286/SRR11933286.lite.1,SRX8478880,L605,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778822,SAMN15145345,simple,4577,Zea mays,SY1032_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,3CAB8F6ED59018DC0708A2CE6CD2E771,164B79BEC4D9AEAE37FED7C77E58F3C9
SRR11933285,2020-06-11 09:51:41,2020-06-05 11:20:56,21238154,1054884791,0,49,589,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933285/SRR11933285.lite.1,SRX8478881,L606,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778823,SAMN15145346,simple,4577,Zea mays,SY1039_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,B5A852376CB94A49A7B1F3DC450798D1,053CC178EF0703B43B67B5CD7CCB462B
SRR11933284,2020-06-11 09:51:41,2020-06-05 11:26:15,48374499,2194518748,0,45,1260,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933284/SRR11933284.lite.1,SRX8478882,L607,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778825,SAMN15145347,simple,4577,Zea mays,SY1039_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,2E1D834A912063E98C99B085D25936AF,BF09E52BB361C06108BC5C565E3BB77F
SRR11933283,2020-06-11 09:51:41,2020-06-05 11:23:28,46970588,2389144393,0,50,905,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933283/SRR11933283.lite.1,SRX8478883,L608,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778826,SAMN15145348,simple,4577,Zea mays,SY1052_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,578B9EFF80F53EAF59D01CCF4220BB35,522A48910C5893629E28C971804F4027
SRR11933282,2020-06-11 09:51:41,2020-06-05 11:19:36,19182454,862879012,0,44,532,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933282/SRR11933282.lite.1,SRX8478884,L609,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778827,SAMN15145349,simple,4577,Zea mays,SY1052_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,0F0F930A3A6951D67424B3C2315BDA66,7435F4B4A3932CF4C2A515B06B9AB93E
SRR11933281,2020-06-11 09:51:41,2020-06-05 11:24:26,41632998,2118452294,0,50,770,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933281/SRR11933281.lite.1,SRX8478885,L610,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778830,SAMN15145350,simple,4577,Zea mays,SY1052_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,AD5D9BF1624B47CA3E78E0CF1A872C29,B43A4F33A5A2734F8303194936B863FA
SRR11933279,2020-06-11 09:51:41,2020-06-05 11:25:04,48501709,2469269660,0,50,934,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933279/SRR11933279.lite.1,SRX8478887,L611,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778829,SAMN15145351,simple,4577,Zea mays,SY1128_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,5FD17DD3874AB46CD0EAF295D58C1A42,8D63B6F2DBE0B836B47B1D1FD489EFC4
SRR11933278,2020-06-11 09:51:41,2020-06-05 11:21:50,39239023,1996391199,0,50,710,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933278/SRR11933278.lite.1,SRX8478888,L612,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778831,SAMN15145352,simple,4577,Zea mays,SY1128_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,905F01B2D711754CFE77A1B80285038B,CE3E1BB4635B22EA92B92631CD3F71B2
SRR11933277,2020-06-11 09:51:41,2020-06-05 11:21:39,28039984,1376985678,0,49,838,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933277/SRR11933277.lite.1,SRX8478889,L613,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778832,SAMN15145353,simple,4577,Zea mays,SY1128_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,123FBB02012D467DCC9A585F12F09CC8,7F08C8B46B583EB210F624B8CEC34727
SRR11933276,2020-06-11 09:51:41,2020-06-05 11:26:58,47436092,2414923357,0,50,881,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933276/SRR11933276.lite.1,SRX8478890,L614,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778833,SAMN15145354,simple,4577,Zea mays,SY3073_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,EA7C0644E446A63404E5845124D2E005,7FA1C907AA9050733CA7B806AD32E0F9
SRR11933275,2020-06-11 09:51:41,2020-06-05 11:22:55,40711686,2071505988,0,50,738,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933275/SRR11933275.lite.1,SRX8478891,L615,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778834,SAMN15145355,simple,4577,Zea mays,SY3073_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,8453CF18D5D10EBFF37977D37AC2B43C,BE9E58B7661D07AFBFB50849055E3611
SRR11933274,2020-06-11 09:51:41,2020-06-05 11:20:51,30869135,1515937557,0,49,914,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933274/SRR11933274.lite.1,SRX8478892,L616,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778837,SAMN15145356,simple,4577,Zea mays,SY3073_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,4DD98E51A9B76BEDF1819FF04F36BBEB,7062D04D359BC7F253D8C5A719C98C7B
SRR11933273,2020-06-11 09:51:41,2020-06-05 11:26:20,45094416,2296330768,0,50,835,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933273/SRR11933273.lite.1,SRX8478893,L617,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778835,SAMN15145357,simple,4577,Zea mays,TIAN77_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,5964F891DDC97F07EB4E6ABA6812B465,21CD411E5649760DD8D7233C86C246E8
SRR11933248,2020-06-11 09:51:41,2020-06-05 11:16:38,12599187,565862866,0,44,358,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933248/SRR11933248.lite.1,SRX8478918,L618,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778861,SAMN15145358,simple,4577,Zea mays,TIAN77_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,7D0FBFEDED419B0A5898FE945CC1F12B,2833793AA47563F31C3C2F2A5BBEB0E1
SRR11933247,2020-06-11 09:51:41,2020-06-05 11:24:56,54344480,2760792905,0,50,1045,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933247/SRR11933247.lite.1,SRX8478919,L619,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778862,SAMN15145359,simple,4577,Zea mays,TIAN77_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,6F41266072304E909F238C1D58342A4B,7C4D7B1F7B76ACA92EA2BB4C7D0A26C7
SRR11933246,2020-06-11 09:51:41,2020-06-05 11:19:59,38216387,1931886383,0,50,765,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933246/SRR11933246.lite.1,SRX8478920,L620,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778864,SAMN15145360,simple,4577,Zea mays,TIE7922_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,5235A0F1FBBEE06DAE0A066ACE1FC83B,C6E45DC6D8727E290F0614975BF58AFD
SRR11933244,2020-06-11 09:51:41,2020-06-05 11:25:45,66524335,3360294668,0,50,1496,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933244/SRR11933244.lite.1,SRX8478922,L621,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778866,SAMN15145361,simple,4577,Zea mays,TIE7922_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,E01A9F29B6487B4AC29B3FF4F7304788,1769BAC8FD521565ECB883E861D5ADDF
SRR11933243,2020-06-11 09:51:41,2020-06-05 11:21:16,43543804,2017873160,0,46,1157,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933243/SRR11933243.lite.1,SRX8478923,L622,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778865,SAMN15145362,simple,4577,Zea mays,TY2_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,ED6DABE718748874A3A1FBC3E0B63CDB,66060FE4E6170112BE95AB8C92A3E26B
SRR11933242,2020-06-11 09:51:41,2020-06-05 11:33:32,66440849,3258219182,0,49,1988,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933242/SRR11933242.lite.1,SRX8478924,L623,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778867,SAMN15145363,simple,4577,Zea mays,TY2_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,EC777AD86C675298B302454F52E4ABE0,F7A2E050232B89A3C56217A570008F39
SRR11933241,2020-06-11 09:51:41,2020-06-05 11:25:03,50266267,2228958629,0,44,1385,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933241/SRR11933241.lite.1,SRX8478925,L624,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778868,SAMN15145364,simple,4577,Zea mays,TY3_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,B136E065253BEA1C5687A3015C834D9F,6E6626A7FDB55C4D6A24712293C9E839
SRR11933240,2020-06-11 09:51:41,2020-06-05 11:18:30,21901852,1087007154,0,49,594,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933240/SRR11933240.lite.1,SRX8478926,L625,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778870,SAMN15145365,simple,4577,Zea mays,TY3_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,A41C1919AEF8360E3FD891DB141875EF,D3098F266AE6D5ECD78ADD57D72522F1
SRR11933239,2020-06-11 09:51:41,2020-06-05 11:27:36,71647550,3254456504,0,45,1802,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933239/SRR11933239.lite.1,SRX8478927,L626,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778869,SAMN15145366,simple,4577,Zea mays,TY3_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,78B825697A9AE6C093E2AD14A9208102,96121E75739D0929D6F304BF80CCEF52
SRR11933238,2020-06-11 09:51:41,2020-06-05 11:19:01,29290258,1360540558,0,46,792,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933238/SRR11933238.lite.1,SRX8478928,L627,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778872,SAMN15145367,simple,4577,Zea mays,TY4_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,BE771611A052416FA12427A278D0EF12,86D7811218429F5203B0F6FD41343DDA
SRR11933237,2020-06-11 09:51:41,2020-06-05 11:48:30,147460924,7227422640,0,49,4333,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933237/SRR11933237.lite.1,SRX8478929,L628,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778871,SAMN15145368,simple,4577,Zea mays,TY4_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,C42DA9DD0F68CDD01400E09FB0DD8FE8,5D185EF0B03984B346669C88EED438E9
SRR11933236,2020-06-11 09:51:41,2020-06-05 11:24:36,54849433,2772556079,0,50,1162,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933236/SRR11933236.lite.1,SRX8478930,L629,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778873,SAMN15145369,simple,4577,Zea mays,TY5_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,2F311388D4D560EC189243DDCE92F171,03ED22792BF8F216336094AFC1624AAC
SRR11933235,2020-06-11 09:51:41,2020-06-05 11:31:08,65585644,3311865694,0,50,1491,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933235/SRR11933235.lite.1,SRX8478931,L630,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778874,SAMN15145370,simple,4577,Zea mays,TY5_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,AD2733D4C2C5DF7746642A559DD935F1,82042879CFED95C9A364FC9E9797CDF6
SRR11933058,2020-06-11 09:51:34,2020-06-05 11:10:22,34491796,1757737840,0,50,506,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933058/SRR11933058.lite.1,SRX8478248,L631,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778191,SAMN15145371,simple,4577,Zea mays,TY6_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,957669DD319A2002225FF72C285354B9,FFDE41C15ED6B8F93507759E33965055
SRR11933057,2020-06-11 09:51:34,2020-06-05 11:11:09,45772112,2328132888,0,50,970,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933057/SRR11933057.lite.1,SRX8478249,L632,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778192,SAMN15145372,simple,4577,Zea mays,TY6_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,E80AE535F918C2C74D41C45083EC52DA,94E14BC4E6BC8347731D3B178DB72A26
SRR11933056,2020-06-11 09:51:34,2020-06-05 11:10:55,39932910,2032627320,0,50,767,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933056/SRR11933056.lite.1,SRX8478250,L633,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778193,SAMN15145373,simple,4577,Zea mays,U8112_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,447D360394537DD041BAFAB52D42C815,F33591141D3E48CD66143084366FF5E9
SRR11933055,2020-06-11 09:51:34,2020-06-05 11:15:41,46558568,2371259579,0,50,840,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933055/SRR11933055.lite.1,SRX8478251,L634,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778194,SAMN15145374,simple,4577,Zea mays,U8112_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,E8148C15D8B31AD32BA2C635CC9AD5EC,714FC115B72CB0F7476B478736E42F1A
SRR11933054,2020-06-11 09:51:34,2020-06-05 11:24:24,43944706,2238358088,0,50,722,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933054/SRR11933054.lite.1,SRX8478252,L635,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778195,SAMN15145375,simple,4577,Zea mays,U8112_WW,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,653D0302D3C694A9B035E29E6C374A41,D60CC36589DB10DE89520B8BDC02475B
SRR11933053,2020-06-11 09:51:34,2020-06-05 11:11:06,37787933,1923552210,0,50,736,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933053/SRR11933053.lite.1,SRX8478253,L636,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778196,SAMN15145376,simple,4577,Zea mays,W138_WS1,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,8450B2FABDCC16B5976C529C23502344,43D915357705A37FB90DAA5A72600293
SRR11933052,2020-06-11 09:51:34,2020-06-05 11:22:53,99904726,5086085279,0,50,1906,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933052/SRR11933052.lite.1,SRX8478254,L637,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP266111,PRJNA637522,,637522,SRS6778197,SAMN15145377,simple,4577,Zea mays,W138_WS2,,,,,,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1083660,,public,EB5A6D483EB02F597B66E0FFE907DB41,D59CFCC1F56DD819A47186C501B1C868
